,Location,2019 Population,Town or City,2019 Rental Rates,State,City,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Crime Population,Crime Rate,Urban Population by City Size Categories,Urban Population by City Size Ranges,Rental Rate Categories,Rental Rate Ranges,Crime Rate Categories,Crime Rate Ranges,Walk Score,Bike Score,Walk Score Categories,Walk Score Ranges,Bike Score Categories,Bike Score Ranges,Cost of Living Index,Cost of Living Index Categories,Cost of Living Index Ranges
1433,"San Antonio, Texas",1547253,city,1014,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1434,"San Antonio, Texas",1547253,city,1414,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1435,"San Antonio, Texas",1547253,city,1358,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1436,"San Antonio, Texas",1547253,city,1035,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1437,"San Antonio, Texas",1547253,city,1180,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1438,"San Antonio, Texas",1547253,city,1174,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1439,"San Antonio, Texas",1547253,city,1712,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1440,"San Antonio, Texas",1547253,city,1140,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1441,"San Antonio, Texas",1547253,city,1525,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1442,"San Antonio, Texas",1547253,city,1096,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1443,"San Antonio, Texas",1547253,city,1640,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1444,"San Antonio, Texas",1547253,city,1077,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1445,"San Antonio, Texas",1547253,city,1657,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1446,"San Antonio, Texas",1547253,city,1662,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1447,"San Antonio, Texas",1547253,city,1296,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1448,"San Antonio, Texas",1547253,city,1239,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1449,"San Antonio, Texas",1547253,city,1343,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Average Rent,"$1,294.50-1,549",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1450,"San Antonio, Texas",1547253,city,1096,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1451,"San Antonio, Texas",1547253,city,1723,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Higher Rent,"$1,549-1,891.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1452,"San Antonio, Texas",1547253,city,1091,Texas,San Antonio,11046,105,1630,1965,7346,67422,8172,51469,7781,181,1559166,10154.577176454011,Large Metropolitan Area,"1,500,000 <",Low Rent,"$581.99-1,294.50",Higher Crime,"9,683.737-11,316.718",35,45,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,93.7,Average Cost of Living Index,91.4-96.18
1453,"Ogden, Utah",87773,city,1214,Utah,Ogden,384,6,84,63,231,3211,484,2382,345,22,87875,8216.649767012635,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",46,45,Higher Walk Score,38.0-48.0,Average Bike Scores,41.0-46.0,100.9,Higher Cost of Living Index,96.18-103.74
1454,"Ogden, Utah",87773,city,1560,Utah,Ogden,384,6,84,63,231,3211,484,2382,345,22,87875,8216.649767012635,Small Urban Area,"50,000-200,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",46,45,Higher Walk Score,38.0-48.0,Average Bike Scores,41.0-46.0,100.9,Higher Cost of Living Index,96.18-103.74
1455,"Ogden, Utah",87773,city,1311,Utah,Ogden,384,6,84,63,231,3211,484,2382,345,22,87875,8216.649767012635,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",46,45,Higher Walk Score,38.0-48.0,Average Bike Scores,41.0-46.0,100.9,Higher Cost of Living Index,96.18-103.74
1456,"Ogden, Utah",87773,city,977,Utah,Ogden,384,6,84,63,231,3211,484,2382,345,22,87875,8216.649767012635,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",46,45,Higher Walk Score,38.0-48.0,Average Bike Scores,41.0-46.0,100.9,Higher Cost of Living Index,96.18-103.74
1457,"Ogden, Utah",87773,city,1758,Utah,Ogden,384,6,84,63,231,3211,484,2382,345,22,87875,8216.649767012635,Small Urban Area,"50,000-200,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",46,45,Higher Walk Score,38.0-48.0,Average Bike Scores,41.0-46.0,100.9,Higher Cost of Living Index,96.18-103.74
1458,"Provo, Utah",116618,city,1656,Utah,Provo,135,1,44,13,77,1767,163,1476,128,1,117189,3262.7896208132534,Small Urban Area,"50,000-200,000",Higher Rent,"$1,549-1,891.50",Lowest Crime,"1,972.79-5,831.013",47,63,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,102.3,Higher Cost of Living Index,96.18-103.74
1459,"Provo, Utah",116618,city,999,Utah,Provo,135,1,44,13,77,1767,163,1476,128,1,117189,3262.7896208132534,Small Urban Area,"50,000-200,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",47,63,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,102.3,Higher Cost of Living Index,96.18-103.74
1460,"Provo, Utah",116618,city,1440,Utah,Provo,135,1,44,13,77,1767,163,1476,128,1,117189,3262.7896208132534,Small Urban Area,"50,000-200,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",47,63,Higher Walk Score,38.0-48.0,Highest Bike Scores,52.0-96.0,102.3,Higher Cost of Living Index,96.18-103.74
1461,"Salt Lake City, Utah",200567,city,1575,Utah,Salt Lake City,1442,13,234,403,792,11452,1290,8902,1260,30,202426,12872.506444230605,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42",59,73,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,107.7,Highest Cost of Living Index,103.74-183.0
1462,"Salt Lake City, Utah",200567,city,1581,Utah,Salt Lake City,1442,13,234,403,792,11452,1290,8902,1260,30,202426,12872.506444230605,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Highest Crime,"11,316.718-16,274.42",59,73,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,107.7,Highest Cost of Living Index,103.74-183.0
1463,"Salt Lake City, Utah",200567,city,1290,Utah,Salt Lake City,1442,13,234,403,792,11452,1290,8902,1260,30,202426,12872.506444230605,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42",59,73,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,107.7,Highest Cost of Living Index,103.74-183.0
1464,"Salt Lake City, Utah",200567,city,1178,Utah,Salt Lake City,1442,13,234,403,792,11452,1290,8902,1260,30,202426,12872.506444230605,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Highest Crime,"11,316.718-16,274.42",59,73,Highest Walk Score,48.0-96.0,Highest Bike Scores,52.0-96.0,107.7,Highest Cost of Living Index,103.74-183.0
1465,"Richmond, Virginia",230436,city,1266,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1466,"Richmond, Virginia",230436,city,1625,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1467,"Richmond, Virginia",230436,city,1136,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1468,"Richmond, Virginia",230436,city,881,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1469,"Richmond, Virginia",230436,city,1328,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1470,"Richmond, Virginia",230436,city,1129,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1471,"Richmond, Virginia",230436,city,1075,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1472,"Richmond, Virginia",230436,city,1300,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1473,"Richmond, Virginia",230436,city,1258,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1474,"Richmond, Virginia",230436,city,1348,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1475,"Richmond, Virginia",230436,city,1736,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1476,"Richmond, Virginia",230436,city,1476,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1477,"Richmond, Virginia",230436,city,1872,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1478,"Richmond, Virginia",230436,city,1439,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1479,"Richmond, Virginia",230436,city,1557,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1480,"Richmond, Virginia",230436,city,1221,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1481,"Richmond, Virginia",230436,city,1134,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1482,"Richmond, Virginia",230436,city,1189,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1483,"Richmond, Virginia",230436,city,1554,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Higher Rent,"$1,549-1,891.50",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1484,"Richmond, Virginia",230436,city,1363,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1485,"Richmond, Virginia",230436,city,1435,Virginia,Richmond,1068,55,45,385,583,8074,986,6234,854,44,230721,7953.618358242636,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Average Crime,"7,951.131-9,683.737",52,52,Highest Walk Score,48.0-96.0,Higher Bike Scores,46.0-52.0,100.4,Higher Cost of Living Index,96.18-103.74
1486,"Virginia Beach, Virginia",449974,city,1490,Virginia,Virginia Beach,581,30,79,196,276,7906,530,6797,579,34,449038,3779.7739424944557,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",32,44,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,101.1,Higher Cost of Living Index,96.18-103.74
1487,"Virginia Beach, Virginia",449974,city,1378,Virginia,Virginia Beach,581,30,79,196,276,7906,530,6797,579,34,449038,3779.7739424944557,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",32,44,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,101.1,Higher Cost of Living Index,96.18-103.74
1488,"Virginia Beach, Virginia",449974,city,1405,Virginia,Virginia Beach,581,30,79,196,276,7906,530,6797,579,34,449038,3779.7739424944557,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",32,44,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,101.1,Higher Cost of Living Index,96.18-103.74
1489,"Virginia Beach, Virginia",449974,city,1472,Virginia,Virginia Beach,581,30,79,196,276,7906,530,6797,579,34,449038,3779.7739424944557,Medium-size Urban Area,"200,000-500,000",Average Rent,"$1,294.50-1,549",Lowest Crime,"1,972.79-5,831.013",32,44,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,101.1,Higher Cost of Living Index,96.18-103.74
1490,"Virginia Beach, Virginia",449974,city,1279,Virginia,Virginia Beach,581,30,79,196,276,7906,530,6797,579,34,449038,3779.7739424944557,Medium-size Urban Area,"200,000-500,000",Low Rent,"$581.99-1,294.50",Lowest Crime,"1,972.79-5,831.013",32,44,Average Walk Score,31.0-38.0,Average Bike Scores,41.0-46.0,101.1,Higher Cost of Living Index,96.18-103.74
